Status,ID,UID,Título,Usuário,Observações,Plano,RTSP
online,789689,7KOM1405900DM,"TORRE Av Ivai, 474 - A",TÉCNICO/INSTALADOR JEAN,MGP 514,7dias,
online,789690,7KOM1413481HJ,"TORRE Av Ivai, 474 - D",TÉCNICO/INSTALADOR JEAN,MGP 514,7dias,
online,789695,7KOM14059349J,"TORRE Av Ivai, 474 - B",TÉCNICO/INSTALADOR JEAN,MGP 514,7dias,
online,789698,7KOM1412443GO,"TORRE Av Ivai, 474 - C",TÉCNICO/INSTALADOR JEAN,MGP 514,7dias,
online,789699,7KOM1405661BF,TORRE Paróquia Santo Cura D'Ars - A,TÉCNICO/INSTALADOR JEAN,"MGP 867 Av Ivai, Centro",7dias,
online,789701,7KOM1413466A0,TORRE Paróquia Santo Cura D'Ars - C,TÉCNICO/INSTALADOR JEAN,"MGP 867 Av Ivai, Centro",7dias,
online,789702,7KOM1405651ZU,TORRE Paróquia Santo Cura D'Ars - D,TÉCNICO/INSTALADOR JEAN,"MGP 867 Av Ivai, Centro",7dias,
online,786019,7KOM1414193JD,"Rua Arthur Gerotto, 156 Laranjeiras - A",TÉCNICO/INSTALADOR HENRY,CEDE POTNO - Coord Dengue Cosme Sena Ramos,7dias,
online,786764,7KOM1414195H3,Mercado Sophia - A,TÉCNICO/INSTALADOR HENRY,gerente GESSICA 44991275364,7dias,
online,786933,7KOM1414212I0,"Hotel Residence R Curitiba, 1779 R. paralela a rodovia PR 323 (Rod João Jorge Saad) sentido Maringa - A",TÉCNICO/INSTALADOR HENRY,,7dias,
online,786983,7KOM14141961C,"Hotel Residence R Curitiba, 1779 R. paralela a rodovia PR 323 (Rod João Jorge Saad) sentido Maringa - B",TÉCNICO/INSTALADOR HENRY,,7dias,
online,787165,7KOM1414199I2,"Av. 25 de Março, 120 - A",TÉCNICO/INSTALADOR HENRY,,7dias,
online,787166,7KOM1414213RQ,"Av. 25 de Março, 120 - B",TÉCNICO/INSTALADOR HENRY,,7dias,
online,787173,7KOM141419028,Mercado Sophia - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,787210,7KOM14142095W,"Av. Rio Branco, 495, Santa Luzia - B",TÉCNICO/INSTALADOR HENRY,"CEDE PONTO - Aline Christiane de Lima
tel:44999669792",7dias,
online,787294,7KOM2401071OY,CMEI Jose Chiarallo - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,787295,7KOM2401605L4,CMEI Jose Chiarallo - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788533,7KOM2401670RH,R: Alberto Santos Dumont (IRON LAND) - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788543,7KOM2401171R8,R: Alberto Santos Dumont (IRON LAND) - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788552,7KOM2401464RJ,Praca Escola Est. Princesa Isabel - A,TÉCNICO/INSTALADOR HENRY,Fibra rompida mgp escola com chamado aberto,7dias,
online,788557,7KOM24015881V,Praca Escola Est. Princesa Isabel - B,TÉCNICO/INSTALADOR HENRY,Fibra rompida mgp escola com chamado aberto,7dias,
online,788562,7KOM2401606KB,Praca Escola Est. Princesa Isabel - C,TÉCNICO/INSTALADOR HENRY,Fibra rompida mgp escola com chamado aberto,7dias,
online,788619,7KOM1413110H6,hospital - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788621,7KOM1413154QG,hospital - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788717,7KOM2405079B6,"Rua Antonio Lima da Silva, 206 - A",TÉCNICO/INSTALADOR HENRY,"CEDE PONTO - Alan Bruno Candiani
tel:44999009009",7dias,
online,788718,7KOM2404960KN,"Rua Antônio Lima da Silva, 206 - B",TÉCNICO/INSTALADOR HENRY,"CEDE PONTO - Alan Bruno Candiani
tel:44999009009",7dias,
online,788881,7KOM2404726QJ,Rua Curitiba Container - C,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788882,7KOM2401469I7,Rua Curitiba Container - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788884,7KOM1412124UQ,Rua Curitiba Container - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788885,7KOM2401187CG,Praca Leonardo Bras de Oliveira Distrito Agua Boa - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788902,7KOM2400448J9,Praca Cidade Jardim - A,TÉCNICO/INSTALADOR HENRY,,7dias,
online,788903,7KOM2401102FK,Praca Cidade Jardim - B,TÉCNICO/INSTALADOR HENRY,,7dias,
online,803102,7KOM0903391G0,"Rua Arthur Gerotto, 156 Laranjeiras - B",TÉCNICO/INSTALADOR HENRY,CEDE POTNO - Coord Dengue Cosme Sena Ramos,7dias,
online,788719,7KOM2403666JQ,TORRE Praça Monte Cristo - A,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,788720,7KOM2403410DK,TORRE Praça Monte Cristo - B,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,788721,7KOM24045461H,TORRE Praça Monte Cristo - C,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,788722,7KOM2404535RO,TORRE Praça Monte Cristo - D,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,790409,7KOM1405918ZM,TORRE Praça Centro de Eventos - A,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,790411,7KOM140591204,TORRE Praça Centro de Eventos - B,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,790416,7KOM14124053Y,TORRE Praça Centro de Eventos - C,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,790420,7KOM1405932LI,TORRE Praça Centro de Eventos - D,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,806056,7KOM1412421K8,TORRE Paróquia Santo Cura D'Ars - B,TÉCNICO/INSTALADOR JOÃO,"MGP 867 Av Ivai, Centro",7dias,
online,806115,7KOM2401516SO,TV. Rodoviaria Estação - A,TÉCNICO/INSTALADOR JOÃO,,7dias,
online,831031,7KOK5012328NB,TV RODOVIARIA EMBARQUE,Adm Angélica,,7dias,
offline,782783,7KOM2401528ZT,"Av. Vereador Silvio Alves, 1105 - A",TÉCNICO/INSTALADOR JUNIOR,Cede ponto - Rodrigo Maciel da Silva	44999521001,7dias,
offline,782785,7KOM2401509PT,"Av. Vereador Silvio Alves, 1105 - B",TÉCNICO/INSTALADOR JUNIOR,Cede ponto - Rodrigo Maciel da Silva	44999521001,7dias,
offline,784738,7KOM2403431GO,Ginásio de Esportes - A,TÉCNICO/INSTALADOR SANDRO,,7dias,
offline,784966,7KOM24032742D,Ginásio de Esportes - B,TÉCNICO/INSTALADOR SANDRO,,7dias,
offline,788693,7KOM1413813Q6,Rua Pinheiros com Av Ivai - B,TÉCNICO/INSTALADOR HENRY,,7dias,
