Status,ID,UID,Título,Usuário,Observações,Plano,RTSP
online,832431,DFD0003363788,TORRE-Rua Miguel Calil Aiur 62 D,Rodrigo,,30dias,
online,832451,DEC0003766796,Rua Perimetral Sul A,Rodrigo,,30dias,
online,832452,DZC0003767082,Rua Perimetral Sul B,Rodrigo,,30dias,
online,832453,DEG0003767087,Rua Perimetral Sul C,Rodrigo,,30dias,
online,832463,DOE0003768667,Rua Jose Afonso Vieira Lopes 123 A,Rodrigo,,30dias,
online,832552,3fcb76b0-0cec-11f1-94ff-ffdfc2b8e73c.stream,LPR - Trevo Vila Ester,Rodrigo,,30dias,rtsp://admin:Camerite3627@186.250.113.148:9150/cam/realmonitor?channel=1&subtype=0
offline,831658,7KOM301729480,Av Adolfo Stadler 924 E,Rodrigo,,30dias,
offline,831741,DRO0003353174,Rua Eng Conrado Baumer 164 A,Rodrigo,,30dias,
offline,832088,DTG0002782885,TORRE-Praca Do Cristo Redentor A,Rodrigo,,30dias,
offline,832089,DKK0002782892,TORRE-Praca Do Cristo Redentor B,Rodrigo,,30dias,
offline,832090,DRJ0002783846,TORRE-Praca Do Cristo Redentor C,Rodrigo,,30dias,
offline,832091,DBE0003768705,TORRE-Praca Do Cristo Redentor D,Rodrigo,,30dias,
