Status,ID,UID,Título,Usuário,Observações,Plano,RTSP
online,831079,7KOM0504749MA,TORRE- Centro de saúde Dr. Arlos C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831080,d35efa80-ec19-11f0-bbd7-b9267e4fafb2.stream,LPR Torre Centro de saúde Dr. Arlos,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",30dias,rtsp://admin:camerite1503@138.36.175.74:5054/Streaming/Channels/103/
online,831081,C0AJ1802221LK,TORRE Escola Municipal Professora Maria Celestina Machado A,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831082,7KOK5010953PT,TORRE Escola Municipal Professora Maria Celestina Machado -B,TÉCNICO - ALESSANDRO,,7dias,
online,831083,7KOL3804048PR,TORRE Escola Municipal Professora Maria Celestina Machado -C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831084,32c85b80-ec22-11f0-bbd7-b9267e4fafb2.stream,LPR TORRE Escola Municipal Professora Maria Celestina Machado,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",30dias,rtsp://admin:Camerite@138.36.175.16:5054/Streaming/Channels/103/
online,831086,7KOK4503537HU,SANTA ZELIA AVENIDA BRASIL  / R.H - A,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831087,7KOK5011330EJ,SANT ZELIA AVENIDA BRASIL  / R.H - B,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831092,7KOL4104341NI,TORRE Escola municipal monsenhor Celso- A,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831093,7KOL4104213AQ,TORRE Escola municipal monsenhor Celso- B,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831094,7KOK4506188C1,TORRE Escola municipal monsenhor Celso- C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831095,fe726b00-ecc1-11f0-960b-a550729e10dd.stream,LPR TORRE Escola monsenhor,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",30dias,rtsp://admin:digc1503@138.36.175.9:5055/Streaming/Channels/103/
online,831096,7KOK5011798Q5,TORRE Escola Municipal Antenor Balarotti - A,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831097,7KOK5012352XQ,TORRE Escola Municipal Antenor Balarotti - B,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831098,7KOK4506621QG,TORRE Escola Municipal Antenor Balarotti - C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831134,751333e0-ecd4-11f0-8f2d-c3963d406d83.stream,LPR TORRE Escola Municipal Antenor Balarotti,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",30dias,rtsp://admin:camerite1503@138.36.175.11:5054/Streaming/Channels/103/
online,831135,7KOK5010305D1,TORRE PRONTO ATENDIMENTO - A,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831136,7KOM0607382KY,TORRE PRONTO ATENDIMENTO - B,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831137,7KOL01011684V,TORRE PRONTO ATENDIMENTO - C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831138,7KOK5012322HR,TORRE ESCOLA M Amábile Tonetto Pozzobon  -A,TÉCNICO - ALESSANDRO,,7dias,
online,831139,7KOK45063798V,TORRE ESCOLA M Amábile Tonetto Pozzobon  -B,TÉCNICO - ALESSANDRO,,7dias,
online,831140,7KOK50097386I,TORRE ESCOLA M Amábile Tonetto Pozzobon  -C,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",7dias,
online,831143,fb5a0500-ed51-11f0-8f2d-c3963d406d83.stream,LPR TORRE Escola Amabile T pozzobom,TÉCNICO - ALESSANDRO,"Rafael Rueda Astorga
+55 44 9969-4094",30dias,rtsp://admin:digc1503@138.36.175.10:5054/Streaming/Channels/103/
online,831151,b208a740-ed55-11f0-8f2d-c3963d406d83.stream,LPR TORRE Pronto atendimento,TÉCNICO - ALESSANDRO,,30dias,rtsp://admin:digc1503@138.36.175.17:5054/Streaming/Channels/103/
online,720235,7KOK50102954S,"Av Caetano Munhoz Da Rocha, 04 - A",TÉCNICO - JOAO RAFAEL,SERCONTEL,7dias,
online,720254,7KOK45069889Q,Clinica da Mulher e da Criança - B,TÉCNICO - JOAO RAFAEL,SERCONTEL,7dias,
online,721913,7KOK50123160J,ESCOLA M João Freire De Carvalho - A (IÇARA),TÉCNICO - JOAO RAFAEL,SERCONTEL,7dias,
online,721914,YP6J4604085HR,ESCOLA M João Freire De Carvalho - B (IÇARA),TÉCNICO - JOAO RAFAEL,SERCONTEL,7dias,
online,727578,7KOK4506728UV,Portal Granada - A,TÉCNICO - JOAO RAFAEL,"PROTOCOLO: 202601535691
31/03/2026",7dias,
online,727580,7KOK4503919YD,Portal Granada - B,TÉCNICO - JOAO RAFAEL,"PROTOCOLO: 202601535691
31/03/2026",7dias,
online,817901,27755e80-16f4-11f0-928b-b1abcff4a6c1.stream,"LPR RODOVIA PR 218 KM 03, (em frente Integrada) - B",TÉCNICO - JUNIOR,,30dias,rtsp://admin:camerite1503@186.236.131.110:5054/Streaming/Channels/103/
online,819347,d9bd0030-2c0b-11f0-a592-b3f75076b224.stream,"LPR - Rodovia José Carlos de Carli, 94 A (Sentido Maringá)",TÉCNICO - JUNIOR,,30dias,rtsp://admin:camerite1503@186.236.131.140:1551/cam/realmonitor?channel=1&subtype=0
online,820009,C0AJ1501215B9,Cemitério - B,TÉCNICO - JUNIOR,,7dias,
online,820879,7KOL3204588BK,CMEI Deus menino (Tupinambá) A,TÉCNICO - JUNIOR,,7dias,
online,820888,XO4K0808057VQ,O Pasteleiro - A,TÉCNICO - JUNIOR,"Cede ponto Matheus 
TEL: 44997374077",7dias,
online,830406,7KOK5012340F8,Escola Monsenhor Celso (interna)-A,TÉCNICO - JUNIOR,,7dias,
online,830407,XO4K25042682Q,Escola Monsenhor Celso (interna) -B,TÉCNICO - JUNIOR,,7dias,
online,834731,YP6J4700352ZQ,Rua Minas Gerais 174 - A (Polícia Militar),TÉCNICO - JUNIOR,,7dias,
online,831258,7KOL0101190KE,Rua Candido Honório pereira- 161 ( TERRA DOT)- A,Adm Angélica,"PAULO DONIZETE 
+55 44 9760-9999",7dias,
online,831260,7KOK4507535VN,Rua Candido Honório pereira- 161 ( TERRA DOT)- B,Adm Angélica,"PAULO DONIZETE 
+55 44 9760-9999",7dias,
online,831284,7KOK501160279,"Coanorp Av Rio de Janeiro, 1080 (Canteiro) B",Adm Angélica,,7dias,
offline,620675,YP6J4600614F5,ESCOLA M Alfredo Sofientini - A,Jean Junior,SERCONTEL,7dias,
offline,620676,YP6J4600726CG,ESCOLA M Alfredo Sofientini - B,Jean Junior,SERCONTEL,7dias,
offline,625768,YP6J460319861,"Robinho Escapamento  Av dr Jose S de Azevedo,874 - A",TECNICO IMPLANTAÇÃO,Cede ponto,7dias,
